"sample.time","num.cells","parameter.index","mutant.effect","drug.outsideConcentration.MULT","cell.type"
30,120,"124",200,100,"REG-OFF"
40,29,"124",200,100,"REG-OFF"
50,4,"124",200,100,"REG-OFF"
60,0,"124",200,100,"REG-OFF"
0,100000,"1",2,0.1,"REG-BURST"
10,100000,"1",2,0.1,"REG-BURST"
20,100094,"1",2,0.1,"REG-BURST"
30,199950,"1",2,0.1,"REG-BURST"
40,199881,"1",2,0.1,"REG-BURST"
50,387979,"1",2,0.1,"REG-BURST"
60,399325,"1",2,0.1,"REG-BURST"
0,100000,"2",10,0.1,"REG-BURST"
10,99999,"2",10,0.1,"REG-BURST"
20,100086,"2",10,0.1,"REG-BURST"
30,199943,"2",10,0.1,"REG-BURST"
40,199883,"2",10,0.1,"REG-BURST"
50,387973,"2",10,0.1,"REG-BURST"
60,399373,"2",10,0.1,"REG-BURST"
0,100000,"3",50,0.1,"REG-BURST"
10,99998,"3",50,0.1,"REG-BURST"
20,100090,"3",50,0.1,"REG-BURST"
30,199949,"3",50,0.1,"REG-BURST"
40,199899,"3",50,0.1,"REG-BURST"
50,387832,"3",50,0.1,"REG-BURST"
60,399467,"3",50,0.1,"REG-BURST"
0,100000,"4",200,0.1,"REG-BURST"
10,100000,"4",200,0.1,"REG-BURST"
20,100076,"4",200,0.1,"REG-BURST"
30,199960,"4",200,0.1,"REG-BURST"
40,199923,"4",200,0.1,"REG-BURST"
50,387970,"4",200,0.1,"REG-BURST"
60,399625,"4",200,0.1,"REG-BURST"
0,100000,"5",2,0.125892541179417,"REG-BURST"
10,99996,"5",2,0.125892541179417,"REG-BURST"
20,100060,"5",2,0.125892541179417,"REG-BURST"
30,199881,"5",2,0.125892541179417,"REG-BURST"
40,199779,"5",2,0.125892541179417,"REG-BURST"
50,387447,"5",2,0.125892541179417,"REG-BURST"
60,398823,"5",2,0.125892541179417,"REG-BURST"
0,100000,"6",10,0.125892541179417,"REG-BURST"
10,99998,"6",10,0.125892541179417,"REG-BURST"
20,100063,"6",10,0.125892541179417,"REG-BURST"
30,199906,"6",10,0.125892541179417,"REG-BURST"
40,199831,"6",10,0.125892541179417,"REG-BURST"
50,387838,"6",10,0.125892541179417,"REG-BURST"
60,399014,"6",10,0.125892541179417,"REG-BURST"
0,100000,"7",50,0.125892541179417,"REG-BURST"
10,99999,"7",50,0.125892541179417,"REG-BURST"
20,100088,"7",50,0.125892541179417,"REG-BURST"
30,199928,"7",50,0.125892541179417,"REG-BURST"
40,199858,"7",50,0.125892541179417,"REG-BURST"
50,387626,"7",50,0.125892541179417,"REG-BURST"
60,399163,"7",50,0.125892541179417,"REG-BURST"
0,100000,"8",200,0.125892541179417,"REG-BURST"
10,99999,"8",200,0.125892541179417,"REG-BURST"
20,100086,"8",200,0.125892541179417,"REG-BURST"
30,199907,"8",200,0.125892541179417,"REG-BURST"
40,199827,"8",200,0.125892541179417,"REG-BURST"
50,387949,"8",200,0.125892541179417,"REG-BURST"
60,399192,"8",200,0.125892541179417,"REG-BURST"
0,100000,"9",2,0.158489319246111,"REG-BURST"
10,99997,"9",2,0.158489319246111,"REG-BURST"
20,100065,"9",2,0.158489319246111,"REG-BURST"
30,199861,"9",2,0.158489319246111,"REG-BURST"
40,199659,"9",2,0.158489319246111,"REG-BURST"
50,387356,"9",2,0.158489319246111,"REG-BURST"
60,398105,"9",2,0.158489319246111,"REG-BURST"
0,100000,"10",10,0.158489319246111,"REG-BURST"
10,99998,"10",10,0.158489319246111,"REG-BURST"
20,100070,"10",10,0.158489319246111,"REG-BURST"
30,199853,"10",10,0.158489319246111,"REG-BURST"
40,199682,"10",10,0.158489319246111,"REG-BURST"
50,386848,"10",10,0.158489319246111,"REG-BURST"
60,398241,"10",10,0.158489319246111,"REG-BURST"
0,100000,"11",50,0.158489319246111,"REG-BURST"
10,99999,"11",50,0.158489319246111,"REG-BURST"
20,100097,"11",50,0.158489319246111,"REG-BURST"
30,199879,"11",50,0.158489319246111,"REG-BURST"
40,199741,"11",50,0.158489319246111,"REG-BURST"
50,387571,"11",50,0.158489319246111,"REG-BURST"
60,398603,"11",50,0.158489319246111,"REG-BURST"
0,100000,"12",200,0.158489319246111,"REG-BURST"
10,99998,"12",200,0.158489319246111,"REG-BURST"
20,100095,"12",200,0.158489319246111,"REG-BURST"
30,199905,"12",200,0.158489319246111,"REG-BURST"
40,199776,"12",200,0.158489319246111,"REG-BURST"
50,387721,"12",200,0.158489319246111,"REG-BURST"
60,398802,"12",200,0.158489319246111,"REG-BURST"
0,100000,"13",2,0.199526231496888,"REG-BURST"
10,99993,"13",2,0.199526231496888,"REG-BURST"
20,100065,"13",2,0.199526231496888,"REG-BURST"
30,199724,"13",2,0.199526231496888,"REG-BURST"
40,199424,"13",2,0.199526231496888,"REG-BURST"
50,386263,"13",2,0.199526231496888,"REG-BURST"
60,396602,"13",2,0.199526231496888,"REG-BURST"
0,100000,"14",10,0.199526231496888,"REG-BURST"
10,99999,"14",10,0.199526231496888,"REG-BURST"
20,100049,"14",10,0.199526231496888,"REG-BURST"
30,199765,"14",10,0.199526231496888,"REG-BURST"
40,199500,"14",10,0.199526231496888,"REG-BURST"
50,386559,"14",10,0.199526231496888,"REG-BURST"
60,397128,"14",10,0.199526231496888,"REG-BURST"
0,100000,"15",50,0.199526231496888,"REG-BURST"
10,99997,"15",50,0.199526231496888,"REG-BURST"
20,100055,"15",50,0.199526231496888,"REG-BURST"
30,199793,"15",50,0.199526231496888,"REG-BURST"
40,199563,"15",50,0.199526231496888,"REG-BURST"
50,386998,"15",50,0.199526231496888,"REG-BURST"
60,397561,"15",50,0.199526231496888,"REG-BURST"
0,100000,"16",200,0.199526231496888,"REG-BURST"
10,99997,"16",200,0.199526231496888,"REG-BURST"
20,100077,"16",200,0.199526231496888,"REG-BURST"
30,199837,"16",200,0.199526231496888,"REG-BURST"
40,199655,"16",200,0.199526231496888,"REG-BURST"
50,387051,"16",200,0.199526231496888,"REG-BURST"
60,397878,"16",200,0.199526231496888,"REG-BURST"
0,100000,"17",2,0.251188643150958,"REG-BURST"
10,99992,"17",2,0.251188643150958,"REG-BURST"
20,100006,"17",2,0.251188643150958,"REG-BURST"
30,199532,"17",2,0.251188643150958,"REG-BURST"
40,198987,"17",2,0.251188643150958,"REG-BURST"
50,384791,"17",2,0.251188643150958,"REG-BURST"
60,394021,"17",2,0.251188643150958,"REG-BURST"
0,100000,"18",10,0.251188643150958,"REG-BURST"
10,99995,"18",10,0.251188643150958,"REG-BURST"
20,100050,"18",10,0.251188643150958,"REG-BURST"
30,199563,"18",10,0.251188643150958,"REG-BURST"
40,199049,"18",10,0.251188643150958,"REG-BURST"
50,384966,"18",10,0.251188643150958,"REG-BURST"
60,394702,"18",10,0.251188643150958,"REG-BURST"
0,100000,"19",50,0.251188643150958,"REG-BURST"
10,99999,"19",50,0.251188643150958,"REG-BURST"
20,100071,"19",50,0.251188643150958,"REG-BURST"
30,199688,"19",50,0.251188643150958,"REG-BURST"
40,199279,"19",50,0.251188643150958,"REG-BURST"
50,385958,"19",50,0.251188643150958,"REG-BURST"
60,395757,"19",50,0.251188643150958,"REG-BURST"
0,100000,"20",200,0.251188643150958,"REG-BURST"
10,99994,"20",200,0.251188643150958,"REG-BURST"
20,100050,"20",200,0.251188643150958,"REG-BURST"
30,199726,"20",200,0.251188643150958,"REG-BURST"
40,199351,"20",200,0.251188643150958,"REG-BURST"
50,386004,"20",200,0.251188643150958,"REG-BURST"
60,396316,"20",200,0.251188643150958,"REG-BURST"
0,100000,"21",2,0.316227766016838,"REG-BURST"
10,99989,"21",2,0.316227766016838,"REG-BURST"
20,99980,"21",2,0.316227766016838,"REG-BURST"
30,199185,"21",2,0.316227766016838,"REG-BURST"
40,198214,"21",2,0.316227766016838,"REG-BURST"
50,381772,"21",2,0.316227766016838,"REG-BURST"
60,389609,"21",2,0.316227766016838,"REG-BURST"
0,100000,"22",10,0.316227766016838,"REG-BURST"
10,99993,"22",10,0.316227766016838,"REG-BURST"
20,100007,"22",10,0.316227766016838,"REG-BURST"
30,199260,"22",10,0.316227766016838,"REG-BURST"
40,198446,"22",10,0.316227766016838,"REG-BURST"
50,382653,"22",10,0.316227766016838,"REG-BURST"
60,390910,"22",10,0.316227766016838,"REG-BURST"
0,100000,"23",50,0.316227766016838,"REG-BURST"
10,99992,"23",50,0.316227766016838,"REG-BURST"
20,100011,"23",50,0.316227766016838,"REG-BURST"
30,199411,"23",50,0.316227766016838,"REG-BURST"
40,198683,"23",50,0.316227766016838,"REG-BURST"
50,383622,"23",50,0.316227766016838,"REG-BURST"
60,392254,"23",50,0.316227766016838,"REG-BURST"
0,100000,"24",200,0.316227766016838,"REG-BURST"
10,99992,"24",200,0.316227766016838,"REG-BURST"
20,100027,"24",200,0.316227766016838,"REG-BURST"
30,199454,"24",200,0.316227766016838,"REG-BURST"
40,198849,"24",200,0.316227766016838,"REG-BURST"
50,384109,"24",200,0.316227766016838,"REG-BURST"
60,393359,"24",200,0.316227766016838,"REG-BURST"
0,100000,"25",2,0.398107170553497,"REG-BURST"
10,99988,"25",2,0.398107170553497,"REG-BURST"
20,99924,"25",2,0.398107170553497,"REG-BURST"
30,198676,"25",2,0.398107170553497,"REG-BURST"
40,196921,"25",2,0.398107170553497,"REG-BURST"
50,376857,"25",2,0.398107170553497,"REG-BURST"
60,381383,"25",2,0.398107170553497,"REG-BURST"
0,100000,"26",10,0.398107170553497,"REG-BURST"
10,99984,"26",10,0.398107170553497,"REG-BURST"
20,99914,"26",10,0.398107170553497,"REG-BURST"
30,198761,"26",10,0.398107170553497,"REG-BURST"
40,197265,"26",10,0.398107170553497,"REG-BURST"
50,378359,"26",10,0.398107170553497,"REG-BURST"
60,383872,"26",10,0.398107170553497,"REG-BURST"
0,100000,"27",50,0.398107170553497,"REG-BURST"
10,99983,"27",50,0.398107170553497,"REG-BURST"
20,99940,"27",50,0.398107170553497,"REG-BURST"
30,198889,"27",50,0.398107170553497,"REG-BURST"
40,197546,"27",50,0.398107170553497,"REG-BURST"
50,379476,"27",50,0.398107170553497,"REG-BURST"
60,385894,"27",50,0.398107170553497,"REG-BURST"
0,100000,"28",200,0.398107170553497,"REG-BURST"
10,99987,"28",200,0.398107170553497,"REG-BURST"
20,99991,"28",200,0.398107170553497,"REG-BURST"
30,199129,"28",200,0.398107170553497,"REG-BURST"
40,197966,"28",200,0.398107170553497,"REG-BURST"
50,380840,"28",200,0.398107170553497,"REG-BURST"
60,388173,"28",200,0.398107170553497,"REG-BURST"
0,100000,"29",2,0.501187233627272,"REG-BURST"
10,99977,"29",2,0.501187233627272,"REG-BURST"
20,99782,"29",2,0.501187233627272,"REG-BURST"
30,197529,"29",2,0.501187233627272,"REG-BURST"
40,194335,"29",2,0.501187233627272,"REG-BURST"
50,367725,"29",2,0.501187233627272,"REG-BURST"
60,366739,"29",2,0.501187233627272,"REG-BURST"
0,100000,"30",10,0.501187233627272,"REG-BURST"
10,99973,"30",10,0.501187233627272,"REG-BURST"
20,99826,"30",10,0.501187233627272,"REG-BURST"
30,197793,"30",10,0.501187233627272,"REG-BURST"
40,194988,"30",10,0.501187233627272,"REG-BURST"
50,369947,"30",10,0.501187233627272,"REG-BURST"
60,370759,"30",10,0.501187233627272,"REG-BURST"
0,100000,"31",50,0.501187233627272,"REG-BURST"
10,99984,"31",50,0.501187233627272,"REG-BURST"
20,99867,"31",50,0.501187233627272,"REG-BURST"
30,198210,"31",50,0.501187233627272,"REG-BURST"
40,195847,"31",50,0.501187233627272,"REG-BURST"
50,372829,"31",50,0.501187233627272,"REG-BURST"
60,375329,"31",50,0.501187233627272,"REG-BURST"
0,100000,"32",200,0.501187233627272,"REG-BURST"
10,99985,"32",200,0.501187233627272,"REG-BURST"
20,99871,"32",200,0.501187233627272,"REG-BURST"
30,198320,"32",200,0.501187233627272,"REG-BURST"
40,196308,"32",200,0.501187233627272,"REG-BURST"
50,375023,"32",200,0.501187233627272,"REG-BURST"
60,378942,"32",200,0.501187233627272,"REG-BURST"
0,100000,"33",2,0.630957344480193,"REG-BURST"
10,99958,"33",2,0.630957344480193,"REG-BURST"
20,99571,"33",2,0.630957344480193,"REG-BURST"
30,195534,"33",2,0.630957344480193,"REG-BURST"
40,189845,"33",2,0.630957344480193,"REG-BURST"
50,351260,"33",2,0.630957344480193,"REG-BURST"
60,341481,"33",2,0.630957344480193,"REG-BURST"
0,100000,"34",10,0.630957344480193,"REG-BURST"
10,99971,"34",10,0.630957344480193,"REG-BURST"
20,99587,"34",10,0.630957344480193,"REG-BURST"
30,196010,"34",10,0.630957344480193,"REG-BURST"
40,190837,"34",10,0.630957344480193,"REG-BURST"
50,355645,"34",10,0.630957344480193,"REG-BURST"
60,348235,"34",10,0.630957344480193,"REG-BURST"
0,100000,"35",50,0.630957344480193,"REG-BURST"
10,99965,"35",50,0.630957344480193,"REG-BURST"
20,99693,"35",50,0.630957344480193,"REG-BURST"
30,196554,"35",50,0.630957344480193,"REG-BURST"
40,192174,"35",50,0.630957344480193,"REG-BURST"
50,360157,"35",50,0.630957344480193,"REG-BURST"
60,356294,"35",50,0.630957344480193,"REG-BURST"
0,100000,"36",200,0.630957344480193,"REG-BURST"
10,99975,"36",200,0.630957344480193,"REG-BURST"
20,99741,"36",200,0.630957344480193,"REG-BURST"
30,197066,"36",200,0.630957344480193,"REG-BURST"
40,193347,"36",200,0.630957344480193,"REG-BURST"
50,364365,"36",200,0.630957344480193,"REG-BURST"
60,362495,"36",200,0.630957344480193,"REG-BURST"
0,100000,"37",2,0.794328234724281,"REG-BURST"
10,99944,"37",2,0.794328234724281,"REG-BURST"
20,99108,"37",2,0.794328234724281,"REG-BURST"
30,192021,"37",2,0.794328234724281,"REG-BURST"
40,181870,"37",2,0.794328234724281,"REG-BURST"
50,322732,"37",2,0.794328234724281,"REG-BURST"
60,299789,"37",2,0.794328234724281,"REG-BURST"
0,100000,"38",10,0.794328234724281,"REG-BURST"
10,99918,"38",10,0.794328234724281,"REG-BURST"
20,99210,"38",10,0.794328234724281,"REG-BURST"
30,192910,"38",10,0.794328234724281,"REG-BURST"
40,183897,"38",10,0.794328234724281,"REG-BURST"
50,330411,"38",10,0.794328234724281,"REG-BURST"
60,311088,"38",10,0.794328234724281,"REG-BURST"
0,100000,"39",50,0.794328234724281,"REG-BURST"
10,99941,"39",50,0.794328234724281,"REG-BURST"
20,99370,"39",50,0.794328234724281,"REG-BURST"
30,193957,"39",50,0.794328234724281,"REG-BURST"
40,186370,"39",50,0.794328234724281,"REG-BURST"
50,340125,"39",50,0.794328234724281,"REG-BURST"
60,325336,"39",50,0.794328234724281,"REG-BURST"
0,100000,"40",200,0.794328234724281,"REG-BURST"
10,99955,"40",200,0.794328234724281,"REG-BURST"
20,99469,"40",200,0.794328234724281,"REG-BURST"
30,194685,"40",200,0.794328234724281,"REG-BURST"
40,188092,"40",200,0.794328234724281,"REG-BURST"
50,346410,"40",200,0.794328234724281,"REG-BURST"
60,335845,"40",200,0.794328234724281,"REG-BURST"
0,100000,"41",2,1,"REG-BURST"
10,99868,"41",2,1,"REG-BURST"
20,98317,"41",2,1,"REG-BURST"
30,185313,"41",2,1,"REG-BURST"
40,167690,"41",2,1,"REG-BURST"
50,277541,"41",2,1,"REG-BURST"
60,237710,"41",2,1,"REG-BURST"
0,100000,"42",10,1,"REG-BURST"
10,99878,"42",10,1,"REG-BURST"
20,98410,"42",10,1,"REG-BURST"
30,186736,"42",10,1,"REG-BURST"
40,171136,"42",10,1,"REG-BURST"
50,289799,"42",10,1,"REG-BURST"
60,255622,"42",10,1,"REG-BURST"
0,100000,"43",50,1,"REG-BURST"
10,99912,"43",50,1,"REG-BURST"
20,98683,"43",50,1,"REG-BURST"
30,188841,"43",50,1,"REG-BURST"
40,175607,"43",50,1,"REG-BURST"
50,304937,"43",50,1,"REG-BURST"
60,277996,"43",50,1,"REG-BURST"
0,100000,"44",200,1,"REG-BURST"
10,99914,"44",200,1,"REG-BURST"
20,98914,"44",200,1,"REG-BURST"
30,190574,"44",200,1,"REG-BURST"
40,179316,"44",200,1,"REG-BURST"
50,317532,"44",200,1,"REG-BURST"
60,295791,"44",200,1,"REG-BURST"
0,100000,"45",2,1.25892541179417,"REG-BURST"
10,99807,"45",2,1.25892541179417,"REG-BURST"
20,96688,"45",2,1.25892541179417,"REG-BURST"
30,173541,"45",2,1.25892541179417,"REG-BURST"
40,145073,"45",2,1.25892541179417,"REG-BURST"
50,212847,"45",2,1.25892541179417,"REG-BURST"
60,160100,"45",2,1.25892541179417,"REG-BURST"
0,100000,"46",10,1.25892541179417,"REG-BURST"
10,99790,"46",10,1.25892541179417,"REG-BURST"
20,97021,"46",10,1.25892541179417,"REG-BURST"
30,176395,"46",10,1.25892541179417,"REG-BURST"
40,150905,"46",10,1.25892541179417,"REG-BURST"
50,231595,"46",10,1.25892541179417,"REG-BURST"
60,184659,"46",10,1.25892541179417,"REG-BURST"
0,100000,"47",50,1.25892541179417,"REG-BURST"
10,99821,"47",50,1.25892541179417,"REG-BURST"
20,97612,"47",50,1.25892541179417,"REG-BURST"
30,180240,"47",50,1.25892541179417,"REG-BURST"
40,158699,"47",50,1.25892541179417,"REG-BURST"
50,256607,"47",50,1.25892541179417,"REG-BURST"
60,218059,"47",50,1.25892541179417,"REG-BURST"
0,100000,"48",200,1.25892541179417,"REG-BURST"
10,99858,"48",200,1.25892541179417,"REG-BURST"
20,97889,"48",200,1.25892541179417,"REG-BURST"
30,182849,"48",200,1.25892541179417,"REG-BURST"
40,164294,"48",200,1.25892541179417,"REG-BURST"
50,274906,"48",200,1.25892541179417,"REG-BURST"
60,244081,"48",200,1.25892541179417,"REG-BURST"
0,100000,"49",2,1.58489319246111,"REG-BURST"
10,99605,"49",2,1.58489319246111,"REG-BURST"
20,93771,"49",2,1.58489319246111,"REG-BURST"
30,155338,"49",2,1.58489319246111,"REG-BURST"
40,113489,"49",2,1.58489319246111,"REG-BURST"
50,137555,"49",2,1.58489319246111,"REG-BURST"
60,83972,"49",2,1.58489319246111,"REG-BURST"
0,100000,"50",10,1.58489319246111,"REG-BURST"
10,99628,"50",10,1.58489319246111,"REG-BURST"
20,94548,"50",10,1.58489319246111,"REG-BURST"
30,160034,"50",10,1.58489319246111,"REG-BURST"
40,122762,"50",10,1.58489319246111,"REG-BURST"
50,162432,"50",10,1.58489319246111,"REG-BURST"
60,113129,"50",10,1.58489319246111,"REG-BURST"
0,100000,"51",50,1.58489319246111,"REG-BURST"
10,99680,"51",50,1.58489319246111,"REG-BURST"
20,95425,"51",50,1.58489319246111,"REG-BURST"
30,166561,"51",50,1.58489319246111,"REG-BURST"
40,134773,"51",50,1.58489319246111,"REG-BURST"
50,197074,"51",50,1.58489319246111,"REG-BURST"
60,155731,"51",50,1.58489319246111,"REG-BURST"
0,100000,"52",200,1.58489319246111,"REG-BURST"
10,99730,"52",200,1.58489319246111,"REG-BURST"
20,96019,"52",200,1.58489319246111,"REG-BURST"
30,170735,"52",200,1.58489319246111,"REG-BURST"
40,143523,"52",200,1.58489319246111,"REG-BURST"
50,223857,"52",200,1.58489319246111,"REG-BURST"
60,190656,"52",200,1.58489319246111,"REG-BURST"
0,100000,"53",2,1.99526231496888,"REG-BURST"
10,99303,"53",2,1.99526231496888,"REG-BURST"
20,88971,"53",2,1.99526231496888,"REG-BURST"
30,127495,"53",2,1.99526231496888,"REG-BURST"
40,75788,"53",2,1.99526231496888,"REG-BURST"
50,69044,"53",2,1.99526231496888,"REG-BURST"
60,32224,"53",2,1.99526231496888,"REG-BURST"
0,100000,"54",10,1.99526231496888,"REG-BURST"
10,99262,"54",10,1.99526231496888,"REG-BURST"
20,90026,"54",10,1.99526231496888,"REG-BURST"
30,135159,"54",10,1.99526231496888,"REG-BURST"
40,87886,"54",10,1.99526231496888,"REG-BURST"
50,95938,"54",10,1.99526231496888,"REG-BURST"
60,57899,"54",10,1.99526231496888,"REG-BURST"
0,100000,"55",50,1.99526231496888,"REG-BURST"
10,99428,"55",50,1.99526231496888,"REG-BURST"
20,91751,"55",50,1.99526231496888,"REG-BURST"
30,145382,"55",50,1.99526231496888,"REG-BURST"
40,104857,"55",50,1.99526231496888,"REG-BURST"
50,138338,"55",50,1.99526231496888,"REG-BURST"
60,105867,"55",50,1.99526231496888,"REG-BURST"
0,100000,"56",200,1.99526231496888,"REG-BURST"
10,99493,"56",200,1.99526231496888,"REG-BURST"
20,92815,"56",200,1.99526231496888,"REG-BURST"
30,153078,"56",200,1.99526231496888,"REG-BURST"
40,118240,"56",200,1.99526231496888,"REG-BURST"
50,174514,"56",200,1.99526231496888,"REG-BURST"
60,147900,"56",200,1.99526231496888,"REG-BURST"
0,100000,"57",2,2.51188643150958,"REG-BURST"
10,98705,"57",2,2.51188643150958,"REG-BURST"
20,80927,"57",2,2.51188643150958,"REG-BURST"
30,93519,"57",2,2.51188643150958,"REG-BURST"
40,42202,"57",2,2.51188643150958,"REG-BURST"
50,26343,"57",2,2.51188643150958,"REG-BURST"
60,8587,"57",2,2.51188643150958,"REG-BURST"
0,100000,"58",10,2.51188643150958,"REG-BURST"
10,98742,"58",10,2.51188643150958,"REG-BURST"
20,82759,"58",10,2.51188643150958,"REG-BURST"
30,103577,"58",10,2.51188643150958,"REG-BURST"
40,55185,"58",10,2.51188643150958,"REG-BURST"
50,49900,"58",10,2.51188643150958,"REG-BURST"
60,27909,"58",10,2.51188643150958,"REG-BURST"
0,100000,"59",50,2.51188643150958,"REG-BURST"
10,99008,"59",50,2.51188643150958,"REG-BURST"
20,85413,"59",50,2.51188643150958,"REG-BURST"
30,117689,"59",50,2.51188643150958,"REG-BURST"
40,75636,"59",50,2.51188643150958,"REG-BURST"
50,95300,"59",50,2.51188643150958,"REG-BURST"
60,73601,"59",50,2.51188643150958,"REG-BURST"
0,100000,"60",200,2.51188643150958,"REG-BURST"
10,99111,"60",200,2.51188643150958,"REG-BURST"
20,87298,"60",200,2.51188643150958,"REG-BURST"
30,128972,"60",200,2.51188643150958,"REG-BURST"
40,93382,"60",200,2.51188643150958,"REG-BURST"
50,136574,"60",200,2.51188643150958,"REG-BURST"
60,119149,"60",200,2.51188643150958,"REG-BURST"
0,100000,"61",2,3.16227766016838,"REG-BURST"
10,97522,"61",2,3.16227766016838,"REG-BURST"
20,69312,"61",2,3.16227766016838,"REG-BURST"
30,58394,"61",2,3.16227766016838,"REG-BURST"
40,19113,"61",2,3.16227766016838,"REG-BURST"
50,7718,"61",2,3.16227766016838,"REG-BURST"
60,1786,"61",2,3.16227766016838,"REG-BURST"
0,100000,"62",10,3.16227766016838,"REG-BURST"
10,97754,"62",10,3.16227766016838,"REG-BURST"
20,72067,"62",10,3.16227766016838,"REG-BURST"
30,70342,"62",10,3.16227766016838,"REG-BURST"
40,30934,"62",10,3.16227766016838,"REG-BURST"
50,24737,"62",10,3.16227766016838,"REG-BURST"
60,13556,"62",10,3.16227766016838,"REG-BURST"
0,100000,"63",50,3.16227766016838,"REG-BURST"
10,98095,"63",50,3.16227766016838,"REG-BURST"
20,76158,"63",50,3.16227766016838,"REG-BURST"
30,88847,"63",50,3.16227766016838,"REG-BURST"
40,53215,"63",50,3.16227766016838,"REG-BURST"
50,67771,"63",50,3.16227766016838,"REG-BURST"
60,53826,"63",50,3.16227766016838,"REG-BURST"
0,100000,"64",200,3.16227766016838,"REG-BURST"
10,98285,"64",200,3.16227766016838,"REG-BURST"
20,79421,"64",200,3.16227766016838,"REG-BURST"
30,103835,"64",200,3.16227766016838,"REG-BURST"
40,73535,"64",200,3.16227766016838,"REG-BURST"
50,111631,"64",200,3.16227766016838,"REG-BURST"
60,99570,"64",200,3.16227766016838,"REG-BURST"
0,100000,"65",2,3.98107170553497,"REG-BURST"
10,95545,"65",2,3.98107170553497,"REG-BURST"
20,53871,"65",2,3.98107170553497,"REG-BURST"
30,30777,"65",2,3.98107170553497,"REG-BURST"
40,7391,"65",2,3.98107170553497,"REG-BURST"
50,1941,"65",2,3.98107170553497,"REG-BURST"
60,325,"65",2,3.98107170553497,"REG-BURST"
0,100000,"66",10,3.98107170553497,"REG-BURST"
10,96048,"66",10,3.98107170553497,"REG-BURST"
20,58322,"66",10,3.98107170553497,"REG-BURST"
30,42697,"66",10,3.98107170553497,"REG-BURST"
40,16135,"66",10,3.98107170553497,"REG-BURST"
50,11679,"66",10,3.98107170553497,"REG-BURST"
60,6036,"66",10,3.98107170553497,"REG-BURST"
0,100000,"67",50,3.98107170553497,"REG-BURST"
10,96632,"67",50,3.98107170553497,"REG-BURST"
20,64350,"67",50,3.98107170553497,"REG-BURST"
30,64149,"67",50,3.98107170553497,"REG-BURST"
40,38429,"67",50,3.98107170553497,"REG-BURST"
50,50378,"67",50,3.98107170553497,"REG-BURST"
60,40034,"67",50,3.98107170553497,"REG-BURST"
0,100000,"68",200,3.98107170553497,"REG-BURST"
10,97050,"68",200,3.98107170553497,"REG-BURST"
20,69127,"68",200,3.98107170553497,"REG-BURST"
30,83295,"68",200,3.98107170553497,"REG-BURST"
40,61156,"68",200,3.98107170553497,"REG-BURST"
50,96298,"68",200,3.98107170553497,"REG-BURST"
60,86360,"68",200,3.98107170553497,"REG-BURST"
0,100000,"69",2,5.01187233627272,"REG-BURST"
10,92247,"69",2,5.01187233627272,"REG-BURST"
20,38142,"69",2,5.01187233627272,"REG-BURST"
30,14633,"69",2,5.01187233627272,"REG-BURST"
40,2969,"69",2,5.01187233627272,"REG-BURST"
50,449,"69",2,5.01187233627272,"REG-BURST"
60,51,"69",2,5.01187233627272,"REG-BURST"
0,100000,"70",10,5.01187233627272,"REG-BURST"
10,93015,"70",10,5.01187233627272,"REG-BURST"
20,43014,"70",10,5.01187233627272,"REG-BURST"
30,24327,"70",10,5.01187233627272,"REG-BURST"
40,8586,"70",10,5.01187233627272,"REG-BURST"
50,5852,"70",10,5.01187233627272,"REG-BURST"
60,2873,"70",10,5.01187233627272,"REG-BURST"
0,100000,"71",50,5.01187233627272,"REG-BURST"
10,93939,"71",50,5.01187233627272,"REG-BURST"
20,51183,"71",50,5.01187233627272,"REG-BURST"
30,46187,"71",50,5.01187233627272,"REG-BURST"
40,28402,"71",50,5.01187233627272,"REG-BURST"
50,37413,"71",50,5.01187233627272,"REG-BURST"
60,28873,"71",50,5.01187233627272,"REG-BURST"
