"sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT","efflux.binom.param","cell.type"
70,6066,"490",10,5.01187233627272,1,"REG-ON"
80,3716,"490",10,5.01187233627272,1,"REG-ON"
90,1732,"490",10,5.01187233627272,1,"REG-ON"
100,1451,"490",10,5.01187233627272,1,"REG-ON"
110,702,"490",10,5.01187233627272,1,"REG-ON"
120,589,"490",10,5.01187233627272,1,"REG-ON"
130,325,"490",10,5.01187233627272,1,"REG-ON"
140,183,"490",10,5.01187233627272,1,"REG-ON"
150,164,"490",10,5.01187233627272,1,"REG-ON"
160,97,"490",10,5.01187233627272,1,"REG-ON"
170,104,"490",10,5.01187233627272,1,"REG-ON"
180,69,"490",10,5.01187233627272,1,"REG-ON"
0,100000,"491",50,5.01187233627272,1,"REG-ON"
10,98305,"491",50,5.01187233627272,1,"REG-ON"
20,88647,"491",50,5.01187233627272,1,"REG-ON"
30,138947,"491",50,5.01187233627272,1,"REG-ON"
40,88058,"491",50,5.01187233627272,1,"REG-ON"
50,99107,"491",50,5.01187233627272,1,"REG-ON"
60,60450,"491",50,5.01187233627272,1,"REG-ON"
70,43648,"491",50,5.01187233627272,1,"REG-ON"
80,39453,"491",50,5.01187233627272,1,"REG-ON"
90,23307,"491",50,5.01187233627272,1,"REG-ON"
100,26544,"491",50,5.01187233627272,1,"REG-ON"
110,16027,"491",50,5.01187233627272,1,"REG-ON"
120,16271,"491",50,5.01187233627272,1,"REG-ON"
130,11916,"491",50,5.01187233627272,1,"REG-ON"
140,8856,"491",50,5.01187233627272,1,"REG-ON"
150,9138,"491",50,5.01187233627272,1,"REG-ON"
160,5924,"491",50,5.01187233627272,1,"REG-ON"
170,6800,"491",50,5.01187233627272,1,"REG-ON"
180,4545,"491",50,5.01187233627272,1,"REG-ON"
0,100000,"492",200,5.01187233627272,1,"REG-ON"
10,98979,"492",200,5.01187233627272,1,"REG-ON"
20,93396,"492",200,5.01187233627272,1,"REG-ON"
30,160255,"492",200,5.01187233627272,1,"REG-ON"
40,112403,"492",200,5.01187233627272,1,"REG-ON"
50,142103,"492",200,5.01187233627272,1,"REG-ON"
60,96346,"492",200,5.01187233627272,1,"REG-ON"
70,77610,"492",200,5.01187233627272,1,"REG-ON"
80,78405,"492",200,5.01187233627272,1,"REG-ON"
90,50665,"492",200,5.01187233627272,1,"REG-ON"
100,63813,"492",200,5.01187233627272,1,"REG-ON"
110,42140,"492",200,5.01187233627272,1,"REG-ON"
120,46367,"492",200,5.01187233627272,1,"REG-ON"
130,36656,"492",200,5.01187233627272,1,"REG-ON"
140,29022,"492",200,5.01187233627272,1,"REG-ON"
150,32522,"492",200,5.01187233627272,1,"REG-ON"
160,22403,"492",200,5.01187233627272,1,"REG-ON"
170,28041,"492",200,5.01187233627272,1,"REG-ON"
180,20010,"492",200,5.01187233627272,1,"REG-ON"
0,100000,"493",2,6.30957344480193,1,"REG-ON"
10,87375,"493",2,6.30957344480193,1,"REG-ON"
20,39172,"493",2,6.30957344480193,1,"REG-ON"
30,21722,"493",2,6.30957344480193,1,"REG-ON"
40,5650,"493",2,6.30957344480193,1,"REG-ON"
50,1760,"493",2,6.30957344480193,1,"REG-ON"
60,389,"493",2,6.30957344480193,1,"REG-ON"
70,125,"493",2,6.30957344480193,1,"REG-ON"
80,37,"493",2,6.30957344480193,1,"REG-ON"
90,9,"493",2,6.30957344480193,1,"REG-ON"
100,4,"493",2,6.30957344480193,1,"REG-ON"
0,100000,"494",10,6.30957344480193,1,"REG-ON"
10,92806,"494",10,6.30957344480193,1,"REG-ON"
20,59860,"494",10,6.30957344480193,1,"REG-ON"
30,54782,"494",10,6.30957344480193,1,"REG-ON"
40,20809,"494",10,6.30957344480193,1,"REG-ON"
50,12292,"494",10,6.30957344480193,1,"REG-ON"
60,4564,"494",10,6.30957344480193,1,"REG-ON"
70,2102,"494",10,6.30957344480193,1,"REG-ON"
80,1115,"494",10,6.30957344480193,1,"REG-ON"
90,474,"494",10,6.30957344480193,1,"REG-ON"
100,322,"494",10,6.30957344480193,1,"REG-ON"
110,144,"494",10,6.30957344480193,1,"REG-ON"
120,109,"494",10,6.30957344480193,1,"REG-ON"
130,52,"494",10,6.30957344480193,1,"REG-ON"
140,35,"494",10,6.30957344480193,1,"REG-ON"
150,23,"494",10,6.30957344480193,1,"REG-ON"
160,12,"494",10,6.30957344480193,1,"REG-ON"
170,8,"494",10,6.30957344480193,1,"REG-ON"
180,5,"494",10,6.30957344480193,1,"REG-ON"
0,100000,"495",50,6.30957344480193,1,"REG-ON"
10,97293,"495",50,6.30957344480193,1,"REG-ON"
20,83161,"495",50,6.30957344480193,1,"REG-ON"
30,117271,"495",50,6.30957344480193,1,"REG-ON"
40,64693,"495",50,6.30957344480193,1,"REG-ON"
50,64248,"495",50,6.30957344480193,1,"REG-ON"
60,34756,"495",50,6.30957344480193,1,"REG-ON"
70,22750,"495",50,6.30957344480193,1,"REG-ON"
80,18545,"495",50,6.30957344480193,1,"REG-ON"
90,9758,"495",50,6.30957344480193,1,"REG-ON"
100,10272,"495",50,6.30957344480193,1,"REG-ON"
110,5673,"495",50,6.30957344480193,1,"REG-ON"
120,5368,"495",50,6.30957344480193,1,"REG-ON"
130,3702,"495",50,6.30957344480193,1,"REG-ON"
140,2484,"495",50,6.30957344480193,1,"REG-ON"
150,2367,"495",50,6.30957344480193,1,"REG-ON"
160,1401,"495",50,6.30957344480193,1,"REG-ON"
170,1582,"495",50,6.30957344480193,1,"REG-ON"
180,1017,"495",50,6.30957344480193,1,"REG-ON"
0,100000,"496",200,6.30957344480193,1,"REG-ON"
10,98471,"496",200,6.30957344480193,1,"REG-ON"
20,90167,"496",200,6.30957344480193,1,"REG-ON"
30,144172,"496",200,6.30957344480193,1,"REG-ON"
40,90585,"496",200,6.30957344480193,1,"REG-ON"
50,105851,"496",200,6.30957344480193,1,"REG-ON"
60,65981,"496",200,6.30957344480193,1,"REG-ON"
70,49448,"496",200,6.30957344480193,1,"REG-ON"
80,46967,"496",200,6.30957344480193,1,"REG-ON"
90,27990,"496",200,6.30957344480193,1,"REG-ON"
100,33313,"496",200,6.30957344480193,1,"REG-ON"
110,20407,"496",200,6.30957344480193,1,"REG-ON"
120,21553,"496",200,6.30957344480193,1,"REG-ON"
130,16134,"496",200,6.30957344480193,1,"REG-ON"
140,12184,"496",200,6.30957344480193,1,"REG-ON"
150,13080,"496",200,6.30957344480193,1,"REG-ON"
160,8405,"496",200,6.30957344480193,1,"REG-ON"
170,10180,"496",200,6.30957344480193,1,"REG-ON"
180,6773,"496",200,6.30957344480193,1,"REG-ON"
0,100000,"497",2,7.94328234724282,1,"REG-ON"
10,82282,"497",2,7.94328234724282,1,"REG-ON"
20,29160,"497",2,7.94328234724282,1,"REG-ON"
30,12325,"497",2,7.94328234724282,1,"REG-ON"
40,2803,"497",2,7.94328234724282,1,"REG-ON"
50,672,"497",2,7.94328234724282,1,"REG-ON"
60,127,"497",2,7.94328234724282,1,"REG-ON"
70,46,"497",2,7.94328234724282,1,"REG-ON"
80,11,"497",2,7.94328234724282,1,"REG-ON"
90,2,"497",2,7.94328234724282,1,"REG-ON"
100,3,"497",2,7.94328234724282,1,"REG-ON"
110,1,"497",2,7.94328234724282,1,"REG-ON"
0,100000,"498",10,7.94328234724282,1,"REG-ON"
10,89339,"498",10,7.94328234724282,1,"REG-ON"
20,48585,"498",10,7.94328234724282,1,"REG-ON"
30,35437,"498",10,7.94328234724282,1,"REG-ON"
40,11007,"498",10,7.94328234724282,1,"REG-ON"
50,5128,"498",10,7.94328234724282,1,"REG-ON"
60,1532,"498",10,7.94328234724282,1,"REG-ON"
70,586,"498",10,7.94328234724282,1,"REG-ON"
80,233,"498",10,7.94328234724282,1,"REG-ON"
90,86,"498",10,7.94328234724282,1,"REG-ON"
100,41,"498",10,7.94328234724282,1,"REG-ON"
110,20,"498",10,7.94328234724282,1,"REG-ON"
120,14,"498",10,7.94328234724282,1,"REG-ON"
130,4,"498",10,7.94328234724282,1,"REG-ON"
140,2,"498",10,7.94328234724282,1,"REG-ON"
0,100000,"499",50,7.94328234724282,1,"REG-ON"
10,96117,"499",50,7.94328234724282,1,"REG-ON"
20,76366,"499",50,7.94328234724282,1,"REG-ON"
30,93614,"499",50,7.94328234724282,1,"REG-ON"
40,44223,"499",50,7.94328234724282,1,"REG-ON"
50,37752,"499",50,7.94328234724282,1,"REG-ON"
60,17642,"499",50,7.94328234724282,1,"REG-ON"
70,10440,"499",50,7.94328234724282,1,"REG-ON"
80,7474,"499",50,7.94328234724282,1,"REG-ON"
90,3561,"499",50,7.94328234724282,1,"REG-ON"
100,3332,"499",50,7.94328234724282,1,"REG-ON"
110,1671,"499",50,7.94328234724282,1,"REG-ON"
120,1370,"499",50,7.94328234724282,1,"REG-ON"
130,807,"499",50,7.94328234724282,1,"REG-ON"
140,508,"499",50,7.94328234724282,1,"REG-ON"
150,443,"499",50,7.94328234724282,1,"REG-ON"
160,251,"499",50,7.94328234724282,1,"REG-ON"
170,273,"499",50,7.94328234724282,1,"REG-ON"
180,153,"499",50,7.94328234724282,1,"REG-ON"
0,100000,"500",200,7.94328234724282,1,"REG-ON"
10,97642,"500",200,7.94328234724282,1,"REG-ON"
20,85423,"500",200,7.94328234724282,1,"REG-ON"
30,123827,"500",200,7.94328234724282,1,"REG-ON"
40,68280,"500",200,7.94328234724282,1,"REG-ON"
50,72234,"500",200,7.94328234724282,1,"REG-ON"
60,40041,"500",200,7.94328234724282,1,"REG-ON"
70,27531,"500",200,7.94328234724282,1,"REG-ON"
80,23637,"500",200,7.94328234724282,1,"REG-ON"
90,12839,"500",200,7.94328234724282,1,"REG-ON"
100,14210,"500",200,7.94328234724282,1,"REG-ON"
110,8007,"500",200,7.94328234724282,1,"REG-ON"
120,7971,"500",200,7.94328234724282,1,"REG-ON"
130,5487,"500",200,7.94328234724282,1,"REG-ON"
140,3844,"500",200,7.94328234724282,1,"REG-ON"
150,3822,"500",200,7.94328234724282,1,"REG-ON"
160,2273,"500",200,7.94328234724282,1,"REG-ON"
170,2646,"500",200,7.94328234724282,1,"REG-ON"
180,1653,"500",200,7.94328234724282,1,"REG-ON"
0,100000,"501",2,10,1,"REG-ON"
10,75578,"501",2,10,1,"REG-ON"
20,20801,"501",2,10,1,"REG-ON"
30,6746,"501",2,10,1,"REG-ON"
40,1303,"501",2,10,1,"REG-ON"
50,229,"501",2,10,1,"REG-ON"
60,38,"501",2,10,1,"REG-ON"
70,10,"501",2,10,1,"REG-ON"
0,100000,"502",10,10,1,"REG-ON"
10,85056,"502",10,10,1,"REG-ON"
20,38017,"502",10,10,1,"REG-ON"
30,21498,"502",10,10,1,"REG-ON"
40,5672,"502",10,10,1,"REG-ON"
50,2004,"502",10,10,1,"REG-ON"
60,488,"502",10,10,1,"REG-ON"
70,157,"502",10,10,1,"REG-ON"
80,42,"502",10,10,1,"REG-ON"
90,19,"502",10,10,1,"REG-ON"
100,10,"502",10,10,1,"REG-ON"
110,2,"502",10,10,1,"REG-ON"
0,100000,"503",50,10,1,"REG-ON"
10,94050,"503",50,10,1,"REG-ON"
20,66846,"503",50,10,1,"REG-ON"
30,67885,"503",50,10,1,"REG-ON"
40,27009,"503",50,10,1,"REG-ON"
50,19078,"503",50,10,1,"REG-ON"
60,7354,"503",50,10,1,"REG-ON"
70,3817,"503",50,10,1,"REG-ON"
80,2191,"503",50,10,1,"REG-ON"
90,948,"503",50,10,1,"REG-ON"
100,755,"503",50,10,1,"REG-ON"
110,322,"503",50,10,1,"REG-ON"
120,233,"503",50,10,1,"REG-ON"
130,109,"503",50,10,1,"REG-ON"
140,71,"503",50,10,1,"REG-ON"
150,52,"503",50,10,1,"REG-ON"
160,26,"503",50,10,1,"REG-ON"
170,33,"503",50,10,1,"REG-ON"
180,14,"503",50,10,1,"REG-ON"
0,100000,"504",200,10,1,"REG-ON"
10,96565,"504",200,10,1,"REG-ON"
20,78970,"504",200,10,1,"REG-ON"
30,100086,"504",200,10,1,"REG-ON"
40,47848,"504",200,10,1,"REG-ON"
50,44533,"504",200,10,1,"REG-ON"
60,21442,"504",200,10,1,"REG-ON"
70,13375,"504",200,10,1,"REG-ON"
80,9879,"504",200,10,1,"REG-ON"
90,4928,"504",200,10,1,"REG-ON"
100,4798,"504",200,10,1,"REG-ON"
110,2414,"504",200,10,1,"REG-ON"
120,2226,"504",200,10,1,"REG-ON"
130,1357,"504",200,10,1,"REG-ON"
140,887,"504",200,10,1,"REG-ON"
150,821,"504",200,10,1,"REG-ON"
160,474,"504",200,10,1,"REG-ON"
170,548,"504",200,10,1,"REG-ON"
180,302,"504",200,10,1,"REG-ON"
0,15000,"1",2,0.1,0.5,"STRUCT-BIND"
10,14997,"1",2,0.1,0.5,"STRUCT-BIND"
20,14997,"1",2,0.1,0.5,"STRUCT-BIND"
30,29922,"1",2,0.1,0.5,"STRUCT-BIND"
40,29857,"1",2,0.1,0.5,"STRUCT-BIND"
50,57783,"1",2,0.1,0.5,"STRUCT-BIND"
60,59263,"1",2,0.1,0.5,"STRUCT-BIND"
70,77094,"1",2,0.1,0.5,"STRUCT-BIND"
80,117373,"1",2,0.1,0.5,"STRUCT-BIND"
90,119625,"1",2,0.1,0.5,"STRUCT-BIND"
100,230845,"1",2,0.1,0.5,"STRUCT-BIND"
110,231295,"1",2,0.1,0.5,"STRUCT-BIND"
120,397043,"1",2,0.1,0.5,"STRUCT-BIND"
130,456991,"1",2,0.1,0.5,"STRUCT-BIND"
140,562208,"1",2,0.1,0.5,"STRUCT-BIND"
150,901793,"1",2,0.1,0.5,"STRUCT-BIND"
160,927868,"1",2,0.1,0.5,"STRUCT-BIND"
170,1706208,"1",2,0.1,0.5,"STRUCT-BIND"
180,1779292,"1",2,0.1,0.5,"STRUCT-BIND"
0,15000,"2",10,0.1,0.5,"STRUCT-BIND"
10,14999,"2",10,0.1,0.5,"STRUCT-BIND"
20,15000,"2",10,0.1,0.5,"STRUCT-BIND"
30,29932,"2",10,0.1,0.5,"STRUCT-BIND"
40,29855,"2",10,0.1,0.5,"STRUCT-BIND"
50,57782,"2",10,0.1,0.5,"STRUCT-BIND"
60,59306,"2",10,0.1,0.5,"STRUCT-BIND"
70,77093,"2",10,0.1,0.5,"STRUCT-BIND"
80,117619,"2",10,0.1,0.5,"STRUCT-BIND"
90,119682,"2",10,0.1,0.5,"STRUCT-BIND"
100,231416,"2",10,0.1,0.5,"STRUCT-BIND"
110,231988,"2",10,0.1,0.5,"STRUCT-BIND"
120,397570,"2",10,0.1,0.5,"STRUCT-BIND"
130,458922,"2",10,0.1,0.5,"STRUCT-BIND"
140,563724,"2",10,0.1,0.5,"STRUCT-BIND"
150,907151,"2",10,0.1,0.5,"STRUCT-BIND"
160,933101,"2",10,0.1,0.5,"STRUCT-BIND"
170,1717433,"2",10,0.1,0.5,"STRUCT-BIND"
180,1793436,"2",10,0.1,0.5,"STRUCT-BIND"
0,15000,"3",50,0.1,0.5,"STRUCT-BIND"
10,15000,"3",50,0.1,0.5,"STRUCT-BIND"
20,15002,"3",50,0.1,0.5,"STRUCT-BIND"
30,29918,"3",50,0.1,0.5,"STRUCT-BIND"
40,29855,"3",50,0.1,0.5,"STRUCT-BIND"
50,57767,"3",50,0.1,0.5,"STRUCT-BIND"
60,59330,"3",50,0.1,0.5,"STRUCT-BIND"
70,77153,"3",50,0.1,0.5,"STRUCT-BIND"
80,117765,"3",50,0.1,0.5,"STRUCT-BIND"
90,119961,"3",50,0.1,0.5,"STRUCT-BIND"
100,232131,"3",50,0.1,0.5,"STRUCT-BIND"
110,232846,"3",50,0.1,0.5,"STRUCT-BIND"
120,399099,"3",50,0.1,0.5,"STRUCT-BIND"
130,461564,"3",50,0.1,0.5,"STRUCT-BIND"
140,566569,"3",50,0.1,0.5,"STRUCT-BIND"
150,913512,"3",50,0.1,0.5,"STRUCT-BIND"
160,940494,"3",50,0.1,0.5,"STRUCT-BIND"
170,1732934,"3",50,0.1,0.5,"STRUCT-BIND"
180,1810419,"3",50,0.1,0.5,"STRUCT-BIND"
0,15000,"4",200,0.1,0.5,"STRUCT-BIND"
10,14994,"4",200,0.1,0.5,"STRUCT-BIND"
20,15004,"4",200,0.1,0.5,"STRUCT-BIND"
30,29934,"4",200,0.1,0.5,"STRUCT-BIND"
40,29871,"4",200,0.1,0.5,"STRUCT-BIND"
50,57822,"4",200,0.1,0.5,"STRUCT-BIND"
60,59439,"4",200,0.1,0.5,"STRUCT-BIND"
70,77134,"4",200,0.1,0.5,"STRUCT-BIND"
80,118111,"4",200,0.1,0.5,"STRUCT-BIND"
90,120284,"4",200,0.1,0.5,"STRUCT-BIND"
100,233041,"4",200,0.1,0.5,"STRUCT-BIND"
110,233878,"4",200,0.1,0.5,"STRUCT-BIND"
120,401157,"4",200,0.1,0.5,"STRUCT-BIND"
130,463995,"4",200,0.1,0.5,"STRUCT-BIND"
140,569655,"4",200,0.1,0.5,"STRUCT-BIND"
150,919304,"4",200,0.1,0.5,"STRUCT-BIND"
160,946574,"4",200,0.1,0.5,"STRUCT-BIND"
170,1744619,"4",200,0.1,0.5,"STRUCT-BIND"
180,1824227,"4",200,0.1,0.5,"STRUCT-BIND"
0,15000,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
10,14996,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
20,15002,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
30,29869,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
40,29755,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
50,57481,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
60,58865,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
70,76248,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
80,116082,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
90,117807,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
100,226977,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
110,226858,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
120,387253,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
130,445765,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
140,545485,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
150,874956,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
160,897678,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
170,1645104,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
180,1711342,"5",2,0.125892541179417,0.5,"STRUCT-BIND"
0,15000,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
10,14996,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
20,14998,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
30,29873,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
40,29776,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
50,57600,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
60,58963,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
70,76647,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
80,116521,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
90,118463,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
100,228358,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
110,228378,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
120,391166,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
130,449637,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
140,551868,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
150,884196,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
160,908102,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
170,1667295,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
180,1734994,"6",10,0.125892541179417,0.5,"STRUCT-BIND"
0,15000,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
10,14999,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
20,14999,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
30,29907,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
40,29813,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
50,57609,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
60,59070,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
70,76509,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
80,116949,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
90,118848,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
100,229446,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
110,229743,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
120,393146,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
130,453461,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
140,555024,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
150,893806,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
160,917768,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
170,1688350,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
180,1760319,"7",50,0.125892541179417,0.5,"STRUCT-BIND"
0,15000,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
10,14998,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
20,14997,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
30,29903,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
40,29819,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
50,57702,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
60,59174,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
70,77082,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
80,117195,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
90,119253,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
100,230342,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
110,230956,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
120,395781,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
130,456492,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
140,561167,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
150,901320,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
160,927517,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
170,1705234,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
180,1779522,"8",200,0.125892541179417,0.5,"STRUCT-BIND"
0,15000,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
10,14995,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
20,14979,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
30,29822,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
40,29652,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
50,57125,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
60,58368,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
70,75307,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
80,114394,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
90,115682,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
100,222076,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
110,221140,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
120,376251,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
130,431006,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
140,524215,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
150,838685,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
160,855961,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
170,1562721,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
180,1619566,"9",2,0.158489319246111,0.5,"STRUCT-BIND"
0,15000,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
10,14991,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
20,14981,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
30,29842,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
40,29683,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
50,57271,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
60,58551,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
70,75699,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
80,114937,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
90,116408,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
100,223735,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
110,223046,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
120,379695,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
130,435869,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
140,532022,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
150,850791,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
160,870260,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
170,1590578,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
180,1650969,"10",10,0.158489319246111,0.5,"STRUCT-BIND"
0,15000,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
10,14997,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
20,14987,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
30,29858,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
40,29730,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
50,57329,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
60,58720,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
70,75777,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
80,115540,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
90,117105,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
100,225741,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
110,225270,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
120,384177,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
130,441927,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
140,538435,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
150,865658,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
160,886015,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
170,1624243,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
180,1688576,"11",50,0.158489319246111,0.5,"STRUCT-BIND"
0,15000,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
10,14998,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
20,15000,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
30,29888,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
40,29774,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
50,57500,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
60,58934,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
70,76222,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
80,116322,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
90,118124,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
100,227672,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
110,227700,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
120,388211,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
130,447655,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
140,546738,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
150,879223,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
160,901931,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
170,1653296,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
180,1722417,"12",200,0.158489319246111,0.5,"STRUCT-BIND"
0,20000,"13",2,0.199526231496888,0.5,"STRUCT-BIND"
10,19992,"13",2,0.199526231496888,0.5,"STRUCT-BIND"
20,19961,"13",2,0.199526231496888,0.5,"STRUCT-BIND"
30,39675,"13",2,0.199526231496888,0.5,"STRUCT-BIND"
